"","ageph","postal","freq","agecar","sexph","fuel","split","use","fleet","sportc","cover","power","long","lat","geo","agephGR","claimAm"
"129416",63,6000,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[63,73)",145.01771199
"129427",45,6000,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[38,51)",142.19172581
"129451",35,6000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.438353,50.41678,"[-0.065,-0.0057)","[35,38)",1694.3522418
"129457",29,6000,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[29,32)",1051.1924918
"129462",37,6000,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",4.438353,50.41678,"[-0.065,-0.0057)","[35,38)",743.68057432
"129464",51,6000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[51,55)",150.37221213
"129466",25,6000,1,"2-5","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[17,26)",145.01771199
"129483",53,6000,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[51,55)",64.625841908
"129484",38,6000,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.438353,50.41678,"[-0.065,-0.0057)","[38,51)",682.30213759
"129504",47,6120,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+++","<66",4.403347,50.32739,"[-0.12,-0.065)","[38,51)",2469.6144512
"129535",37,6150,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+++","66-110",4.254973,50.40355,"[-0.065,-0.0057)","[35,38)",173.97167569
"129542",24,6150,2,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",4.254973,50.40355,"[-0.065,-0.0057)","[17,26)",1457.2916641
"129554",59,6180,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.361504,50.46145,"[-0.0057,0.053)","[59,63)",161.97362909
"129556",45,6180,1,"0-1","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.361504,50.46145,"[-0.0057,0.053)","[38,51)",1426.3793415
"129571",37,6180,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.361504,50.46145,"[-0.0057,0.053)","[35,38)",178.48333784
"129572",33,6180,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.361504,50.46145,"[-0.0057,0.053)","[32,35)",1204.8616878
"129591",45,6200,1,"2-5","Male","Gasoil","Once","Professional","No","No","MTPL+","<66",4.511504,50.39707,"[-0.065,-0.0057)","[38,51)",345.83625641
"129601",38,6200,1,"0-1","Male","Gasoil","Twice","Private","No","No","MTPL+++","<66",4.511504,50.39707,"[-0.065,-0.0057)","[38,51)",147.59580465
"129606",40,6200,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.511504,50.39707,"[-0.065,-0.0057)","[38,51)",999.50669189
"129612",36,6200,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.511504,50.39707,"[-0.065,-0.0057)","[35,38)",145.01771199
"129613",40,6200,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.511504,50.39707,"[-0.065,-0.0057)","[38,51)",1524.7930709
"129616",49,6200,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.511504,50.39707,"[-0.065,-0.0057)","[38,51)",1426.3793415
"129629",71,6220,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.517789,50.471,"[-0.0057,0.053)","[63,73)",64.625841908
"129648",27,6230,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","66-110",4.362105,50.51426,"[0.053,0.12)","[26,29)",1701.2932605
"129649",54,6230,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.362105,50.51426,"[0.053,0.12)","[51,55)",1426.3793415
"129662",62,6250,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.566468,50.40473,"[-0.12,-0.065)","[59,63)",665.61890337
"129677",65,6280,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.5176,50.34752,"[-0.12,-0.065)","[63,73)",145.01771199
"129713",58,6560,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.127685,50.30434,"[-0.12,-0.065)","[55,59)",569.90721345
"129721",44,6567,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",4.184181,50.32101,"[-0.12,-0.065)","[38,51)",1426.3793415
"129722",66,6567,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+++","66-110",4.184181,50.32101,"[-0.12,-0.065)","[63,73)",142.19172581
"129724",31,6590,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+++","<66",4.165467,50.02156,"[-0.24,-0.18)","[29,32)",847.89501213
"129755",27,6760,1,"0-1","Male","Petrol","Thrice","Private","No","No","MTPL+++","66-110",5.572426,49.5798,"[-0.47,-0.34)","[26,29)",3021.8716457
"129776",56,6790,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",5.793999,49.56597,"[-0.34,-0.24)","[55,59)",158.99890679
"129799",55,6900,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",5.333018,50.20926,"[-0.24,-0.18)","[55,59)",206.34657002
"129819",30,6990,1,"2-5","Male","Gasoil","Thrice","Private","No","No","MTPL+++","<66",5.422039,50.26766,"[-0.24,-0.18)","[29,32)",64.625841908
"129838",43,7000,2,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.95801,50.45635,"[-0.065,-0.0057)","[38,51)",3838.6808098
"129876",40,7050,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",3.890859,50.52517,"[-0.065,-0.0057)","[38,51)",99.975458541
"129878",46,7060,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",4.037398,50.59053,"[-0.0057,0.053)","[38,51)",487.33388035
"129911",64,7080,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",3.875992,50.39007,"[-0.065,-0.0057)","[63,73)",1426.3793415
"129933",68,7080,1,">10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.875992,50.39007,"[-0.065,-0.0057)","[63,73)",7687.0790458
"129934",34,7090,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",4.132041,50.61599,"[0.053,0.12)","[32,35)",482.54953532
"129990",45,7100,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.167276,50.46737,"[-0.065,-0.0057)","[38,51)",185.96972228
"129996",45,7100,1,"2-5","Male","Gasoil","Once","Professional","No","No","MTPL+","66-110",4.167276,50.46737,"[-0.065,-0.0057)","[38,51)",161.97362909
"130001",58,7100,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.167276,50.46737,"[-0.065,-0.0057)","[55,59)",64.625841908
"130026",30,7130,1,">10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.110908,50.42494,"[-0.065,-0.0057)","[29,32)",570.8739982
"130038",45,7130,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",4.110908,50.42494,"[-0.065,-0.0057)","[38,51)",1581.2880052
"130042",26,7130,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",4.110908,50.42494,"[-0.065,-0.0057)","[26,29)",161.97362909
"130045",28,7130,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",4.110908,50.42494,"[-0.065,-0.0057)","[26,29)",3749.3895622
"130046",48,7130,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.110908,50.42494,"[-0.065,-0.0057)","[38,51)",1426.3793415
"130055",48,7140,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.225525,50.45671,"[-0.0057,0.053)","[38,51)",167.97265239
"130068",37,7140,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",4.225525,50.45671,"[-0.0057,0.053)","[35,38)",1505.8787949
"130069",57,7160,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+++","<66",4.276883,50.46175,"[-0.0057,0.053)","[55,59)",74.690319014
"130076",33,7160,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL+","66-110",4.276883,50.46175,"[-0.0057,0.053)","[32,35)",161.97362909
"130110",48,7170,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+++","<66",4.227379,50.49377,"[-0.0057,0.053)","[38,51)",1636.6178399
"130116",60,7170,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",4.227379,50.49377,"[-0.0057,0.053)","[59,63)",2295.2461459
"130132",35,7190,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL+","<66",4.163048,50.56029,"[0.053,0.12)","[35,38)",122.65771606
"130190",35,7330,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",3.806935,50.45065,"[-0.065,-0.0057)","[35,38)",628.98024041
"130209",31,7330,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.806935,50.45065,"[-0.065,-0.0057)","[29,32)",1363.4143863
"130216",73,7340,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","<66",3.833705,50.40586,"[-0.065,-0.0057)","[73,95]",64.625841908
"130219",39,7340,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",3.833705,50.40586,"[-0.065,-0.0057)","[38,51)",1426.3793415
"130231",27,7340,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.833705,50.40586,"[-0.065,-0.0057)","[26,29)",182.44963423
"130236",45,7350,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",3.703324,50.43587,"[-0.065,-0.0057)","[38,51)",994.15219175
"130237",38,7350,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.703324,50.43587,"[-0.065,-0.0057)","[38,51)",196.92661608
"130251",51,7370,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.776743,50.38752,"[-0.065,-0.0057)","[51,55)",176.00440259
"130256",45,7370,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",3.776743,50.38752,"[-0.065,-0.0057)","[38,51)",178.63207395
"130276",37,7380,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",3.685113,50.4001,"[-0.12,-0.065)","[35,38)",228.80572337
"130280",76,7387,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",3.714297,50.3515,"[-0.12,-0.065)","[73,95]",1400.1274173
"130296",33,7390,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",3.848338,50.43786,"[-0.065,-0.0057)","[32,35)",143.62950825
"130322",29,7500,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.377061,50.59197,"[-0.24,-0.18)","[29,32)",145.01771199
"130342",22,7610,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.295646,50.55275,"[-0.24,-0.18)","[17,26)",1426.3793415
"130360",69,7640,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+++","<66",3.462869,50.55204,"[-0.18,-0.12)","[63,73)",4038.3094653
"130388",44,7730,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",3.278099,50.68762,"[-0.24,-0.18)","[38,51)",1426.3793415
"130403",25,7780,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","<66",2.986893,50.78477,"[-0.24,-0.18)","[17,26)",3021.8716457
"130422",28,7800,2,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.774635,50.63478,"[-0.065,-0.0057)","[26,29)",3223.0620304
"130424",35,7800,1,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",3.774635,50.63478,"[-0.065,-0.0057)","[35,38)",145.01771199
"130435",26,7850,1,"6-10","Male","Petrol","Thrice","Private","No","No","MTPL+","<66",4.019682,50.67767,"[-0.0057,0.053)","[26,29)",128.65673936
"130439",67,7860,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL+","<66",3.816823,50.70788,"[-0.065,-0.0057)","[63,73)",65.567837303
"130454",77,7860,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.816823,50.70788,"[-0.065,-0.0057)","[73,95]",145.01771199
"130470",35,7860,2,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.816823,50.70788,"[-0.065,-0.0057)","[35,38)",1660.1181461
"130510",54,7970,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.722359,50.53476,"[-0.065,-0.0057)","[51,55)",145.01771199
"130515",39,8000,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL","<66",3.20265,51.23366,"[-0.12,-0.065)","[38,51)",65.096839605
"130537",26,8210,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.14517,51.13153,"[-0.12,-0.065)","[26,29)",59.990232995
"130543",72,8340,1,"2-5","Male","Petrol","Once","Professional","No","No","MTPL","<66",3.317333,51.25217,"[-0.065,-0.0057)","[63,73)",122.65771606
"130551",50,8400,2,">10","Male","Petrol","Monthly","Private","No","No","MTPL","<66",2.915362,51.20993,"[-0.12,-0.065)","[38,51)",8136.3612701
"130563",24,8400,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",2.915362,51.20993,"[-0.12,-0.065)","[17,26)",932.35233602
"130590",28,8450,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",2.966859,51.23686,"[-0.12,-0.065)","[26,29)",91.497499994
"130596",57,8470,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",2.932578,51.15117,"[-0.12,-0.065)","[55,59)",67.650142911
"130601",69,8500,1,"0-1","Male","Gasoil","Once","Private","No","No","MTPL","66-110",3.265994,50.81548,"[-0.24,-0.18)","[63,73)",131.97851259
"130613",29,8500,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL","<66",3.265994,50.81548,"[-0.24,-0.18)","[29,32)",1801.2935084
"130642",24,8560,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.162986,50.83149,"[-0.24,-0.18)","[17,26)",1363.4143863
"130651",25,8587,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+","<66",3.352463,50.73067,"[-0.24,-0.18)","[17,26)",64.625841908
"130673",26,8680,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",2.953234,51.08943,"[-0.12,-0.065)","[26,29)",796.11005481
"130679",62,8700,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.353221,51.00651,"[-0.12,-0.065)","[59,63)",6.6931251689
"130686",21,8755,2,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.371877,51.05523,"[-0.12,-0.065)","[17,26)",2850.7755349
"130687",21,8760,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",3.284647,50.95103,"[-0.18,-0.12)","[17,26)",331.16095974
"130693",22,8790,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","66-110",3.416087,50.87851,"[-0.18,-0.12)","[17,26)",1595.4923041
"130703",67,8800,1,"2-5","Male","Petrol","Once","Private","Yes","No","MTPL","<66",3.123432,50.93647,"[-0.18,-0.12)","[63,73)",131.97851259
"130715",40,8800,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.123432,50.93647,"[-0.18,-0.12)","[38,51)",59.990232995
"130720",55,8800,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.123432,50.93647,"[-0.18,-0.12)","[55,59)",619.73381193
"130723",26,8800,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.123432,50.93647,"[-0.18,-0.12)","[26,29)",867.62733671
"130755",54,8870,3,">10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.195435,50.92189,"[-0.24,-0.18)","[51,55)",3983.078788
"130761",56,8900,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",2.860918,50.84964,"[-0.18,-0.12)","[55,59)",131.97851259
"130777",61,8930,1,">10","Male","Petrol","Once","Private","No","No","MTPL+++","<66",3.144041,50.79251,"[-0.24,-0.18)","[59,63)",54.883626385
"130807",47,9000,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[38,51)",84.506902595
"130809",47,9000,1,">10","Male","Gasoil","Monthly","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[38,51)",3175.0946334
"130831",32,9000,1,"6-10","Male","Gasoil","Thrice","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[32,35)",1609.6222351
"130854",26,9000,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+++","<66",3.707858,51.05854,"[0.053,0.12)","[26,29)",62.097327956
"130860",26,9000,2,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[26,29)",7719.9497272
"130861",47,9000,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[38,51)",1363.4143863
"130862",27,9000,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[26,29)",62.692272415
"130863",23,9000,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[17,26)",1363.4143863
"130867",24,9000,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.707858,51.05854,"[0.053,0.12)","[17,26)",247.89352477
"130923",33,9140,1,"6-10","Male","Petrol","Once","Private","No","Yes","MTPL","66-110",4.194735,51.13298,"[-0.0057,0.053)","[32,35)",1426.3793415
"130926",41,9140,2,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.194735,51.13298,"[-0.0057,0.053)","[38,51)",1583.0480492
"130945",26,9160,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.950085,51.11378,"[0.053,0.12)","[26,29)",3031.7625973
"130955",44,9200,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+","66-110",4.08039,51.02768,"[-0.0057,0.053)","[38,51)",1436.047189
"130959",41,9200,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL","66-110",4.08039,51.02768,"[-0.0057,0.053)","[38,51)",1426.3793415
"130984",22,9260,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",3.942778,50.99887,"[-0.0057,0.053)","[17,26)",514.97400836
"130997",59,9300,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.036353,50.94175,"[-0.0057,0.053)","[59,63)",952.43171153
"131000",65,9300,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL+++","<66",4.036353,50.94175,"[-0.0057,0.053)","[63,73)",1426.3793415
"131002",36,9300,1,"2-5","Male","Gasoil","Twice","Private","No","No","MTPL","<66",4.036353,50.94175,"[-0.0057,0.053)","[35,38)",150.37221213
"131010",31,9300,1,"2-5","Male","Gasoil","Once","Professional","Yes","No","MTPL","<66",4.036353,50.94175,"[-0.0057,0.053)","[29,32)",64.675420613
"131012",74,9300,2,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",4.036353,50.94175,"[-0.0057,0.053)","[73,95]",1550.4996294
"131016",49,9300,1,">10","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.036353,50.94175,"[-0.0057,0.053)","[38,51)",59.246552421
"131035",45,9470,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",4.058363,50.8842,"[-0.0057,0.053)","[38,51)",1426.3793415
"131055",39,9600,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",3.59685,50.74966,"[-0.12,-0.065)","[38,51)",195.24094011
"131056",74,9600,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL+","<66",3.59685,50.74966,"[-0.12,-0.065)","[73,95]",16929.392487
"131063",34,9600,1,"0-1","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.59685,50.74966,"[-0.12,-0.065)","[32,35)",1426.3793415
"131086",60,9750,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.611847,50.90831,"[-0.0057,0.053)","[59,63)",76.103312105
"131097",66,9800,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","<66",3.505418,50.99028,"[-0.065,-0.0057)","[63,73)",1426.3793415
"131102",40,9800,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.505418,50.99028,"[-0.065,-0.0057)","[38,51)",249.52962204
"131120",30,9850,1,">10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.543139,51.05791,"[-0.0057,0.053)","[29,32)",145.01771199
"131152",41,9940,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.697448,51.14333,"[0.053,0.12)","[38,51)",1889.2213416
"131158",54,9950,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","<66",3.598916,51.15216,"[0.053,0.12)","[51,55)",152.35536033
"131165",38,9990,1,"6-10","Male","Gasoil","Once","Private","No","No","MTPL","<66",3.422499,51.19945,"[-0.0057,0.053)","[38,51)",140.0598415
"131172",32,1000,1,">10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",4.356489,50.84484,"[0.27,0.36]","[32,35)",1796.5339527
"131181",49,1030,1,"6-10","Male","Gasoil","Once","Private","Yes","No","MTPL+++","<66",4.375943,50.86163,"[0.27,0.36]","[38,51)",1426.3793415
"131183",56,1030,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",4.375943,50.86163,"[0.27,0.36]","[55,59)",1426.3793415
"131188",36,1050,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",4.366988,50.82234,"[0.27,0.36]","[35,38)",1611.307911
"131199",24,1070,3,">10","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",4.282368,50.82897,"[0.27,0.36]","[17,26)",3000.3544877
"131225",56,1180,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL+","66-110",4.350817,50.78969,"[0.27,0.36]","[55,59)",1144.6979293
"131228",53,1180,1,"6-10","Male","Gasoil","Once","Professional","Yes","No","MTPL+","<66",4.350817,50.78969,"[0.27,0.36]","[51,55)",3046.6609982
"131229",51,1180,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL+","66-110",4.350817,50.78969,"[0.27,0.36]","[51,55)",3126.7058173
"131233",53,1300,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",4.585925,50.71556,"[0.19,0.27)","[51,55)",1611.307911
"131235",58,1300,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+++","66-110",4.585925,50.71556,"[0.19,0.27)","[55,59)",64.625841908
"131240",36,1340,1,"0-1","Male","Gasoil","Monthly","Professional","No","No","MTPL+++","66-110",4.556654,50.67152,"[0.19,0.27)","[35,38)",6.3460742342
"131249",53,1390,1,"6-10","Male","Gasoil","Once","Professional","No","No","MTPL+++","<66",4.677436,50.74838,"[0.053,0.12)","[51,55)",414.03176508
"131251",70,1410,2,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL+","66-110",4.393117,50.70999,"[0.27,0.36]","[63,73)",1673.4300283
"131256",43,1420,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",4.34808,50.69198,"[0.27,0.36]","[38,51)",213.75858641
"131311",55,1980,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL","<66",4.423052,50.97886,"[0.12,0.19)","[55,59)",167.97265239
"131317",70,2000,1,"2-5","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.388418,51.21551,"[-0.0057,0.053)","[63,73)",67.079987804
"131320",52,2000,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",4.388418,51.21551,"[-0.0057,0.053)","[51,55)",867.62733671
"131337",43,2000,1,">10","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.388418,51.21551,"[-0.0057,0.053)","[38,51)",971.09809395
"131342",47,2000,1,"6-10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",4.388418,51.21551,"[-0.0057,0.053)","[38,51)",524.91453871
"131361",43,2240,1,"6-10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",4.64666,51.20974,"[-0.12,-0.065)","[38,51)",1239.4676239
"131379",37,2490,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL+","<66",5.179204,51.16628,"[-0.34,-0.24)","[35,38)",1541.1540435
"131401",64,2627,1,"6-10","Male","Gasoil","Twice","Private","No","No","MTPL+","<66",4.332233,51.1226,"[-0.0057,0.053)","[63,73)",134.0608182
"131412",48,2800,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL","66-110",4.454124,51.03519,"[0.053,0.12)","[38,51)",196.28209292
"131422",46,2830,1,">10","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.358069,51.05397,"[0.053,0.12)","[38,51)",1426.3793415
"131440",35,2880,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.232306,51.0954,"[0.053,0.12)","[35,38)",564.15608368
"131448",60,2930,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL","<66",4.490131,51.30965,"[-0.0057,0.053)","[59,63)",4.9578704955
"131451",30,2940,1,">10","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.366488,51.32825,"[0.053,0.12)","[29,32)",590.06095702
"131452",47,2950,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",4.433115,51.33394,"[0.053,0.12)","[38,51)",1426.3793415
"131483",50,3080,1,"2-5","Male","Gasoil","Monthly","Private","No","No","MTPL","66-110",4.51384,50.82151,"[0.27,0.36]","[38,51)",1611.307911
"131495",50,3150,1,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",4.630512,50.96417,"[-0.0057,0.053)","[38,51)",64.625841908
"131523",61,3640,1,"2-5","Male","Petrol","Monthly","Private","No","No","MTPL+++","66-110",5.749873,51.153,"[-0.12,-0.065)","[59,63)",1103.8698658
"131526",54,3720,1,"6-10","Male","Gasoil","Monthly","Private","No","No","MTPL","<66",5.367658,50.86593,"[-0.065,-0.0057)","[51,55)",865.99123944
"131529",37,3740,2,"6-10","Male","Petrol","Once","Private","No","No","MTPL","66-110",5.521922,50.87193,"[-0.0057,0.053)","[35,38)",2925.961641
"131538",36,3910,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",5.448981,51.22882,"[-0.34,-0.24)","[35,38)",1363.4143863
"131561",28,4120,1,">10","Male","Petrol","Twice","Private","No","No","MTPL","66-110",5.465002,50.53498,"[-0.065,-0.0057)","[26,29)",171.59189785
"131571",35,4400,1,">10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",5.430526,50.59689,"[-0.0057,0.053)","[35,38)",346.70388375
"131574",39,4420,1,">10","Male","Petrol","Thrice","Private","No","No","MTPL+","66-110",5.515554,50.63233,"[0.053,0.12)","[38,51)",1426.3793415
"131580",30,4500,1,">10","Male","Petrol","Monthly","Private","No","No","MTPL","66-110",5.212751,50.5086,"[-0.12,-0.065)","[29,32)",57876.197016
"131597",64,4630,1,"2-5","Male","Gasoil","Once","Private","No","No","MTPL+","<66",5.721447,50.62008,"[0.12,0.19)","[63,73)",121.76529937
"131599",41,4680,1,">10","Male","Petrol","Twice","Professional","No","No","MTPL+","66-110",5.612299,50.71119,"[0.12,0.19)","[38,51)",64.625841908
"131600",44,4680,1,"2-5","Male","Petrol","Twice","Private","No","No","MTPL+++","66-110",5.612299,50.71119,"[0.12,0.19)","[38,51)",236.81268422
